url,content
https://ddr.densho.org/ddr-csujad-34/," The collection includes a diary written by hiroshi fukuwa, kibei nisei of los angeles, california, along with newsletters, clippings, and handwritten notes created/collected in the incarceration camps during world war ii. The diary details his incarceration experiences in the manzanar camp in califorce, the gila river camp in arizona, and the tule lake camp ."
https://ddr.densho.org/ddr-csujad-35/," The kuwahara family papers contains documentation of the daily life and people incarcerated in the poston camp in arizona during world war II . materials include: junior high school, high school and camp community newsletters in both japanese and english . The collection includes: watercolor paintings of the camp facilities, programs and booklets of the family and community reunions ."
https://ddr.densho.org/ddr-csujad-36/," The manzanar album contains photographs and newspaper clippings about the riots at the Japanese incarceration camp . The photographs include images of children, barracks, funerals, and two additional photos from a welcome party for dr. furukochi at the koyasan betsuin in los angeles ."
https://ddr.densho.org/ddr-csujad-37/, The collection contains 16 images of the hiranuma family at the heart mountain incarceration camp in wyoming . The images were taken at a Japanese American history digitization project visit partner csu.com . The project is a collaboration between csu and the Japan-U.S. government .
https://ddr.densho.org/ddr-csujad-38/," The george and mitzi naohara papers consists of photo albums and scrapbooks compiled by george nobuo . The collection includes photos, correspondence, documents, and memorabilia depicting their experiences during world war II. contained are photographs, correspondence and documents . The papers depict their experiences in the manzanar, jerome, and tule lake camps ."
https://ddr.densho.org/ddr-csujad-39/, The collection includes material from the natsumeda family . The collection contains a yba sunday service program booklet and a granada incarceration camp directory . It was created by csu dominguez hills department of archives and special collections . The copyright is protected under Japanese law .
https://ddr.densho.org/ddr-csujad-40/," Information field office won a on the slotftemt day of may 8th a a pen vain hoveptton enter was officially changed to option center our information eat on this great day ab blood 6-1-1, of porsonnslt acting manager was shivokawa; clerk shiver tu'cinotos typist, michiko malamwe; measure terse a time nonegucht and minor taktnote, end consultant on partly relations mary ohashi . 800 syaeusss, who arrived on this day ware from los angeles which made the approximate population of this canter 108 ."
https://ddr.densho.org/ddr-csujad-41/," The sumi family manzanar photograph includes one photograph of the sumi . The photograph was taken at the end of the . manzar incarceration camp . The image was taken in the . sumi’s ‘rock garden’ at a ‘block er’ in California, California ."
https://ddr.densho.org/ddr-csujad-42/," The takano family papers includes correspondence, photographs, camp newspapers, yearbooks and other documents . The papers covers from prewar through post-war, including the period of the forced evacuation and incarceration during the war and the redress movement in 1980s . included are also letters depicting his struggles to be granted the indefinite leave permit from the gila river incarceration camp in arizona, as a consequence of his answers to “loyalty questions, no. 27 and 28 ."
https://ddr.densho.org/ddr-csujad-43/," The terminal island/port of los angeles collection documents the neighborhoods, businesses, and landscapes on terminal island, catalina island, san pedro, and other neighboring cities during world war II . The collection documents  neighborhoods and businesses on the island during the war ."
https://ddr.densho.org/ddr-csujad-44/," The monterey peninsula japanese american citizens league collection features correspondence, meeting minutes, scrapbooks, and event planning materials . The collection also includes materials documenting the history of japonese americans in monterey and wwii incarceration camps. The collection was created by California State University, Monterey Bay ."
https://ddr.densho.org/ddr-csujad-45/," The heart mountain relocation center was built during the summer of 1942 and received its first contingent of japanese americans on august 12, 1942 . The collection contains community camp council meeting minutes, camp laws, correspondence, the case of people of heart mountain vs. tom yamada, and other documents ."
https://ddr.densho.org/ddr-csujad-46/," The nisaburo aibara collection features materials from the turlock social club, a local japanese-american community group active between 1939 and 1970 . The collection also features correspondences with reactions, responses, and preparations for the forced evacuation . It contains documents regarding the stockton, turlock and merced assembly centers ."
https://ddr.densho.org/ddr-csujad-47/," The collection is comprised of photographs from an album created by l. josephine hawes, the chief nurse at the manzanar hospital, and individual photographs collected by ralph p. merritt, the project director of the war relocation center . The collection has been digitized by csu japanese american history digitization project visit partner ."
https://ddr.densho.org/ddr-csujad-48/," Collection of documents and ephemera from harry bentley wells, teacher at manzanar war relocation center high school and shirley elizabeth elizabeth wells, registered nurse (r.n.) at manzary . The collection includes correspondence, memos, reports, student papers, grade book, grade . book, commencement program, prom invitation, and other memorabilia . copyright restricted ."
https://ddr.densho.org/ddr-csujad-49/, The sue kato collection consists of personal materials documenting Sue kato's (nee ogata) time serving in world war ii with the women's army auxiliary corps . The collection was created by go for broke national education center and is subject of a digitization project .
https://ddr.densho.org/ddr-csujad-50/, The collection features images and documents relating to the ishii family . It was donated by daughters frances and kiyo anne fujimoto . The collection includes 5 digital files (5 digital files) The collection has been digitized by a Japanese American history digitization project .
https://ddr.densho.org/ddr-csujad-51/," The long beach and pearl harbor collection consists of materials collected and/or created during the historical society of long beach exhibition, ""long beach remembers pearl harbor"" materials include documents, correspondence, photographs, and video recordings . The collection was created in the context of an exhibition called ""Long Beach remembers Pearl Harbor"""
https://ddr.densho.org/ddr-csujad-52/," The newspaper photograph collection is made up of photographs that were printed in the long beach press-telegram and independent newspapers, between the 1950s and early 2000s . The collection includes photographs from the long-Beach Press-Telegram, independent newspapers and long-beach press-tlegram . It is made of photographs printed between 1950s-2000s ."
https://ddr.densho.org/ddr-csujad-53/," The oral history collection at the historical society of long beach is a living collection, growing with each new recording the hslb produces . The collection includes recordings with members of local politics, the lgbtq community, and various community members . It is a collection of 3 digital files (3 digital files)"
https://ddr.densho.org/ddr-csujad-54/, The risinger photograph collection consists of prints and negatives taken by joseph risinger (10/22/1913 - 03/24/2007) risinger was a staff photographer for the long beach independent and press-telegram papers from the 1940s through the 1970s .
https://ddr.densho.org/ddr-csujad-55/," The approximately 7,000 original items include personal and official letters, photographs, diaries, arts and crafts, newsletters, textiles, yearbooks and other publications . The collection documents the people, places, and daily life of japanese americans, primarily those who lived in the once thriving community of pre-war florin in the sacramento region ."
https://ddr.densho.org/ddr-csujad-56/," The north bay ethnic archive features material related to the forced relocation of northern san francisco bay area residents to the granada (amache) incarceration camp, colorado . Some of the original items are housed with the sonoma county japanese american citizens league (jacl), and were borrowed for digitization courtesy of the jacl . The remainder are housed in special collections ."
https://ddr.densho.org/ddr-csujad-57/," The collection consists of images and documents from its establishment in 1887 to the mid-20th century . Also included are images of two missions of whittier's first friends church, in kotzebue, alaska; and the friends japanese church in norwalk ."
https://ddr.densho.org/ddr-densho-2/," The bain collection, 1920s-1940s, focuses on the daily and recreational activities of the nishimura and yorita families, originally from seattle, washington . densho interviewed collection donor peggie bain in 2004 . The majority of the collection focuses on incarceration of the two families at minidoka, idaho, and tule lake, california ."
https://ddr.densho.org/ddr-densho-3/," The sawa collection, early 1900s-1930s, contains images from days, washington. This collection documents the work and leisure activities of the nakashima family, who owned a dairy farm . The collection includes black and white photographs of the family's farm ."
https://ddr.densho.org/ddr-densho-5/," The ito collection, 1940s, features photographs of wra camp inmates working on farms in utah and montana under the seasonal leave program . Also included are photographs of a family that relocated to spokane, washington, after world war ii. densho interviewed collection donor toshio ito in 1998 ."
https://ddr.densho.org/ddr-densho-6/," The kamikawa collection, 1998, consists of photographs from the nisei veterans reunion in honolulu, hawaii . The collection includes 4 photographic prints, color, and 4 photographs with a partner inclusive unit date 1998 . The photographs were taken at a veterans reunions in Honolulu, Hawaii ."
https://ddr.densho.org/ddr-densho-7/," The kaneko collection, 1944, consists of war relocation authority (wra) resettlement photographs of the two families relocated to milwaukee, Wisconsin, during world war ii . The pictures were accompanied by captions worded in a positive manner to encourage japanese americans to leave the camps ."
https://ddr.densho.org/ddr-densho-8/," The kashino collection, 1998, focuses on the nisei veterans reunion in honolulu, hawaii. densho interviewed collection donor louise koshino in 1998. The collection is a collection of four photographic prints, color-limited prints, and copyright restricted ."
https://ddr.densho.org/ddr-densho-9/," The kawaguchi collection, 1930s, focuses on the shiraishi family, who were farmers from bellevue, washington . The collection contains images of picnics and sports, and includes black and white photographs of agricultural activities, and sports pictures ."
https://ddr.densho.org/ddr-densho-10/," The kinoshita collection (1940s, 1970s, and 1980s-1990s) contains photographs from the minidoka concentration camp, idaho . The collection documents the redress movement from its inception, and includes photographs from various japanese American citizens league conventions ."
https://ddr.densho.org/ddr-densho-11/," The klimek collection, 1998, documents the pilgrimage to the site of the tule lake concentration camp, california . The photographs depict participants viewing barracks, old foundations from the camp, and castle rock and attending a memorial service at linkville cemetery in klamath falls, oregon ."
https://ddr.densho.org/ddr-densho-12/," The kunitugu collection, circa 1918-1930s, focuses on the business and leisure activities of the kunitsugu family of seattle, washington . seattle's prewar nihonmachi area appears in the background of several of the photographs ."
https://ddr.densho.org/ddr-densho-13/," The mamiya collection, c.1918-1960s, records the business and leisure activities of the asaba and shibata families of seattle, washington . Dance and graduation programs from the minidoka concentration camp, idaho, are also shown . densho interviewed collection donor yoshi mamiya in 1998 ."
https://ddr.densho.org/ddr-densho-14/," The mitsui collection, 1998, documents the nisei veterans reunion in honolulu, hawaii . The collection documents a reunion in honor of the nisai veterans in Honolulu, Hawaii . Add this sharing to facebook, twitter, facebook and twitter to more ."
https://ddr.densho.org/ddr-densho-15/," The mitsuoka collection, 1917-1940s, includes photographs of oyster farming in washington state, canneries in alaska, and leisure activities such as skiing . daily life at minidoka concentration camp, idaho, is also well-documented in photographs of cooking, doing laundry, and participating in sports ."
https://ddr.densho.org/ddr-densho-16/," The murakami family operated the higo ten-cent store in seattle's international district (formerly nihonmachi) in the early 1900s-1950s, include interior and exterior views of the business and one family portrait . densho interviewed collection donors, sisters ayako and masako murkami in 1997 ."
https://ddr.densho.org/ddr-densho-18/," The natsuhara collection, 1920s-1930s, focuses on the agricultural, business, and leisure activities of japanese americans in the white river valley area of washington state . The collection includes 75 photographic prints, black and white, and includes photographs of farm children ."
https://ddr.densho.org/ddr-densho-20/," The okawa collection, circa 1918-1940s, features photographs of picnics and other leisure activities of the japanese american community before world war II . The concentration camp at minidoka, idaho, is also shown . The collection includes 16 photographic prints, black and white ."
https://ddr.densho.org/ddr-densho-22/," The saul collection consists of images and documents related to japanese american military service during world war II. topics include: 522nd field artillery battalion, 442nd regimental combat team, 100th infantry battalion, rescue of the lost battalion, liberation of dachau, etc. the content of this collection was brought together from multiple sources both organizational and personal . donations were received from the national archives and records administration ."
https://ddr.densho.org/ddr-densho-23/," Collection focuses on the tazuma family, owners of a store in seattle's nihonmachi . Collection contains photographs of the family, their store, and recreational activities such as football and judo . Collection includes 6 photographic prints, black and white; 6 documents ."
https://ddr.densho.org/ddr-densho-24/," Collection focuses on the tazuma family, owners of a store in seattle's nihonmachi, or japantown . Collection contains photographs of the family, their store, and a photograph of the . family at the minidoka concentration camp, idaho ."
https://ddr.densho.org/ddr-densho-25/," The yamada collection, early 1900s-1950s and 1990s, focuses on the iseri family, who resided in the white river valley area of washington state before world war ii and in weiser, idaho, after the war . The photographs depict agricultural life and community activities such as sports, mochitsuki, and religious ceremonies ."
https://ddr.densho.org/ddr-densho-26/," The yanagihara collection contains materials from the pre-war, war, and post-war years . The photographs include events such as the redress movement and the memorial to japanese american soldiers at the nisei veterans hall in seattle, washington ."
https://ddr.densho.org/ddr-densho-27/," The uchida collection consists of one photograph of matsutake (pine mushroom hunting) hunting, a popular pastime for japanese americans both before and after world war . The collection is one of one photographs of a popular Japanese pastime known as pine mushroom hunting ."
https://ddr.densho.org/ddr-densho-28/," The akizuki collection, 1920s-1940s, documents some locations in bellevue, washington, and includes one photo of seattle's public market in the 1920s . The collection includes black and white photographs taken in the 1930s, 1930s and 1940s ."
https://ddr.densho.org/ddr-densho-29/, The fugita collection consists of one photograph of fishermen in the rio vista area of california in the 1930s . The photograph is one of one photographs taken by the fugita family collection . The copyright of the photograph is restricted to certain parts of the collection .
https://ddr.densho.org/ddr-densho-30/," The ohashi collection is comprised of photographs of the japanese language school in seattle, washington, when it was used as a hostel for japese americans immediately after world war . The collection includes black and white photographic prints of the s. ohashi family collection ."
https://ddr.densho.org/ddr-densho-31/," The tsuji collection consists of two photographs of the japanese language school in seattle, washington, when it was used as a hostel for japese americans immediately after world war II . The collection includes black and white photographs taken in 1946 ."
https://ddr.densho.org/ddr-densho-32/," The h. nakagawa collection consists of several photographs of the japanese language school in seattle, washington, when it was used as a hostel for japese americans immediately after world war II . The collection includes black and white photographs taken in the aftermath of World War II ."
https://ddr.densho.org/ddr-densho-33/," The nishitani collection consists of several photographs of the oriental gardens, a japanese-run nursery in seattle, washington, prior to world war II . The collection was interviewed collection donor martha nish itani in 1998 . The images are black and white and white ."
https://ddr.densho.org/ddr-densho-34/," Collection consists of photographs of strawberry farms, businesses, sawmills, and the church and school activities of the japanese american community on bainbridge island, washington . Collection also includes photographs of the mass removal of japanes from bainsbridge island and manzanar concentration camps ."
https://ddr.densho.org/ddr-densho-35/," The densho collection consists of historic photographs of early seattle and surrounding areas, as well as current photographs of historical sites and community events . this collection includes photographs of tule lake, california; minidoka, idaho; the nisei veterans memorial day service in seattle, washington, and photos of the golden potlatch festival ."
https://ddr.densho.org/ddr-densho-36/," Collection of the museum of history & industry of seattle, washington, circa 1914-1940s . Staff photographers for the seattle post-intelligencer, a local newspaper, took all the photographs . Collection focuses on the mass removal of japanese americans from bainbridge island and seattle ."
https://ddr.densho.org/ddr-densho-37/," The national archives and records administration collection, 1940s, primarily focuses on the ten war relocation authority camps . The collection documents the exploits of soldiers who served with the 100th infantry battalion, the 442nd regimental combat team, the 522 field artillery battalion, and the military intelligence service ."
https://ddr.densho.org/ddr-densho-38/," The collection focuses on the seattle buddhist temple archives, early 1900s-1940s . The collection includes black and white photographs of the early 1900-40s and church-related activities such as picnics, entertainment, and the bon odori festival ."
https://ddr.densho.org/ddr-densho-39/," The photographs in the collection of the wing luke asian museum, seattle, washington, 1920s-1940s, focus primarily on oyster farming and the minidoka concentration camp, idaho . The images include barracks, schools and leisure activities such as sports and arts and crafts ."
https://ddr.densho.org/ddr-densho-42/," The collection of the washington state historical society at tacoma, washington, contains a single photograph of seattle's nihonmachi, or japantown, in the early 1900s . The collection includes a single photographic print, black and white ."
https://ddr.densho.org/ddr-densho-43/," The collection contains photographs of the pre-world war ii japanese language school in seattle, washington, Washington . The collection was created by the Japanese language school . The photographs were taken in the early 1900s-1920s and 1930s and 1950s ."
https://ddr.densho.org/ddr-densho-44/," The collection of the k. ross toole archives, university of montana, contains photographs of the department of justice internment camp at fort missoula, montana . The photographs were taken at the time of the Department of Justice internment at Fort Missoula ."
https://ddr.densho.org/ddr-densho-45/, The uw nikkei alumni association collection contains photographs of japanese american student groups at the university of washington both before and after world war ii.1941-1953 . The collection includes black and white photographs of students at the University of Washington .
https://ddr.densho.org/ddr-densho-46/," The j. egashira collection documents the work and leisure activities of the nakashima family, who owned a dairy farm . The collection includes black and white photographs from the early 1900s-1930s . The images were taken from days, washington.com images ."
https://ddr.densho.org/ddr-densho-56/, The seattle times collection contains articles about japanese americans published between 1900 and 1949 . The articles appear to have been originally scanned from microfilm . cropped versions of each article as well as the original full page are available. The articles were selected by densho staff and downloaded from the seattletimes website .
https://ddr.densho.org/ddr-densho-60/," The sato collection consists of three photographs from the personal family collection of rick sato, who was interviewed by densho in 1998 . The photographs were taken in the 1920s-40s and 1950s and 1960s in black and white . densho is the subject of a book called densho, which was published in 1998, which is published in the book densho ."
https://ddr.densho.org/ddr-densho-61/, The hayashida family collection includes photos and documents showing daily life of the nishinaka family . Documents are included from the national archives at riverside california relating to the incarceration of ‘alien enemies” at tuna canyon immigration detention station . The collection also includes a small album of photos from 1952 to 1991 .
https://ddr.densho.org/ddr-densho-62/," The Watanabe collection consists of photographs from the personal family collection of edith and harvey watanabe, who were each interviewed separately by densho in 1996 . The collection is based on the personal collection of Edith and Harvey Watanab . The watanabes were interviewed separately in 1996."
https://ddr.densho.org/ddr-densho-63/," The Hashiguchi collection consists of personal photographs from the family of mitsuko hashiguchi, who was interviewed by densho in 1998 . The collection includes 5 photographic prints, black and white, and copyright restrictions are restricted . The images were taken from the collection of a Japanese family collection ."
https://ddr.densho.org/ddr-densho-64/," Collection consists of photographs and documents from the personal collection of mako nakagawa, who was interviewed by densho in 1998 . The materials depict life in the crystal city internment camp, texas. some of the materials depict . life in an internment . camp, Texas, in the 1940s-1950s ."
https://ddr.densho.org/ddr-densho-65/," ‘geoopective lot for ulcer thee ton in be paine teaotare: for the populist enema are colonel for at the comtttes, ma fool tore fo begin in thou coat he of to ale gnolatway will ball a pond 217 a the tall administration building by study of the mmificas prospective ."
https://ddr.densho.org/ddr-densho-66/," The Fujii collection consists of personal photographs from the family of frank s. fujii, who was interviewed by densho in 1997 . It consists of 7 photographic prints, color and black and white, color . The collection is based on the personal photographs of the family ."
https://ddr.densho.org/ddr-densho-67/, The paris coast is in imminent danger of 2 come lined attack 4 from within and from without ‘lippmann . The danger is a not as it would be in the inland centers or perhaps even for the present on the atlantic coast from sabotage alone the recur war danger of the pacific coast .
https://ddr.densho.org/ddr-densho-68/," The is lands japanese community bid king nagatani, island center fight for his country the united states of american in a ceremony far more impress give and fraught with more means ing than any other “send-off’s” given . The program was opened with games under the direction of take she sakuma, winslow group sing ing was led by robert koba, winslctv. a salute to the america can flag and dancing completed the program ."
https://ddr.densho.org/ddr-densho-69/, japanese a menace to american women . Female help 1s being driven out unclean practices of orient . Female domeatle hot has well nigh aleappearad from our midst their cruel competition to thus felt by the most helpless class to the community .
https://ddr.densho.org/ddr-densho-72/," The ikeda collection consists of photographs and documents from the personal collection of tsuguo ""ike"" ikea, who was interviewed by densho in 2000 . The collection includes 12 photographic prints, color and black and white; 83 documents . The family collection is restricted by copyright ."
https://ddr.densho.org/ddr-densho-75/," Hirata collection contains one photograph from the personal collection of mary hirata, who was interviewed by densho in 1998 . The photograph is of her four brothers in the military. The photograph was taken in the 1940s and is part of a collection of photographs taken in Japan ."
https://ddr.densho.org/ddr-densho-76/, The collection consists of personal photographs from the family of chiyo kamihara . The collection includes black and white photographs . The photographs were taken in Japan in the 1950s and 1960s . The images were taken at the time of those taken in Tokyo in the 1960s and 1970s .
https://ddr.densho.org/ddr-densho-77/," The three photos document life in minidoka concentration camp, idaho . The photos were taken by the family of george kiuchi . The images were taken in the 1940s and 1950s . The family collection includes personal photographs from the family . The collection is subject to copyright restrictions . The photographs were taken during the 1950s and '60s ."
https://ddr.densho.org/ddr-densho-78/," The t.matsuoka collection consists of two photographs from the personal collection of tom matsuoka, who was interviewed by densho in 1998 . The photographs were taken in black and white and were taken at the request of densho . The images were taken from the collection of matsuokai, a Japanese artist ."
https://ddr.densho.org/ddr-densho-81/," The sasaki collection consists of one photograph from the personal family collection of may k. k. sasaki, who was interviewed by densho in 1997 . The photo is of a japanese american baseball team in 1917 . The collection includes one photograph of the sasaki family collection ."
https://ddr.densho.org/ddr-densho-83/, The suguro collection consists of two prewar-era photographs from the personal family collection of ed sugur . The collection includes two photographs of the 1930s-40s . The photographs are black and white and were taken from the collection of the family of ed. Suguro .
https://ddr.densho.org/ddr-densho-87/, The photo is of two recent immigrants from japan in the early 1900s. The mukai collection contains one photograph from the personal family collection of gary m.mukai. The photo was taken in Japan and is part of a collection of photographs taken in the 1930s and 1940s .
https://ddr.densho.org/ddr-densho-89/, The Jack matsuoka collection consists of two cartoons drawn by artist Jack Matsuoka . The cartoons are black and white and depict a school in relation to a camp behind barbed wire . The collection was created by artist jack matsuokai in Japan in the 1970s and 1980s .
