url,content
https://ddr.densho.org/ddr-csujad-9/," addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-9
description
oral history interview of edwin (ed) sasaki, a professor of the psychology department, conducted by the public history institute at california state university, bakersfield. professor sasaki was born in sacramento, california, in november 1940 and grew up in weiser, idaho. he recollects his family’s experiences during the world war ii, being arrested as a suspect and incarcerated in tule lake after the attack on pearl harbor.



inclusive unit date
2013


bulk unit date
2013



physical description

contributor
california state university, bakersfield, walter w. stiern library archives and special collections
preferred citation
courtesy of edwin sasaki oral history collection, historical research center, walter w. stiern library, california state university, bakersfield
rights


this work is licensed under a creative commons attribution-noncommercial-sharealike 4.0 international license."
https://ddr.densho.org/ddr-csujad-10/,"isaaitaun14 on of e 4 f susan von iaurnw9saam snow addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-10
description
the crystal city peruvian letters collection contains three letters written by kiyoko and yoshihiko matsuura, japanese peruvians interned at the crystal city internment, texas, to their mother/grandmother, kiyoko noda, who remains in lima, peru.



inclusive unit date
1944-1949


bulk unit date
1944-1949



physical description
1 box
contributor
csu dominguez hills department of archives and special collections
preferred citation
crystal city peruvian letters collection, archives & special collections, university library, california state university, dominguez hills
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-11/," addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-11
description
the tazu kawamoto photo album contains one album of mostly photographs compiled by tazuko ""tazu"" kawamoto that document various people, events, and activities throughout 1939-1943. included are photographs, flyers, invitations, and business cards relating to tazu kawamoto’s personal life, with a focus on events during the world’s fair on san francisco’s treasure island in 1939. this collection also has photographs most likely taken inside the gila river incarceration camp in arizona, including a photograph of dentists at the rivers community hospital. see complete finding aid at: http://www.oac.cdlib.org/findaid/ark:/13030/c80p14nz/



inclusive unit date
1939-1943


bulk unit date
1939-1943



physical description
1 box 1 volume (80 pages)
contributor
csu dominguez hills department of archives and special collections
preferred citation
[title of item] tazu kawamoto photo album collection, courtesy of the department of archives and special collections. university library. california state university, dominguez hills
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-12/,"he in yes wars wie a a x a a arab nd big hip haven 24 of 80 se did demand a he ah he 4 a he bl jet apex d om i me a oh king a p aicssoae means 8 the news qabyra addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-12
description
this collection contains one box of documents belonging to tsugitada kanamori. materials in this collection mostly pertain to kanamori's efforts regarding canceling his renunciation and reinstating his american citizenship. see complete finding aid at: http://www.oac.cdlib.org/findaid/ark:/13030/c8cv4pc8/



inclusive unit date
1948-1958


bulk unit date
1948-1958



physical description
1 box .20 linear ft.
contributor
csu dominguez hills department of archives and special collections
preferred citation
[title of item], tsugitada kanamori collection, courtesy of the department of archives and special collections. university library. california state university, dominguez hills
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-13/," addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-13
description
the owen m. sylvester photograph collection (1942-1943, undated) contains 32 black-and-white photographs taken by sylvester at tule lake. the majority of the photographs were taken inside the tule lake incarceration camp in newell, california in november 1943 and feature scenes containing housing quarters, the stockade area, imprisoned japanese americans, and members of the 772nd military police battalion. also included are photographs depicting scenery from directly outside of the camp. photographs contain captions possibly written by sylvester. see complete finding aid at: http://www.oac.cdlib.org/findaid/ark:/13030/c84b35zz/



inclusive unit date
1942-1943


bulk unit date
1942-1943



physical description
1 box .25 linear feet
contributor
csu dominguez hills department of archives and special collections
preferred citation
[title of item], owen m. sylvester tule lake collection, courtesy of the department of archives and special collections. university library. california state university, dominguez hills
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-14/," addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-14
description
the tomo foundation in illinois donated the collection, which contains documents by and about the japanese-american experience during world war ii.see complete finding aid at: http://www.oac.cdlib.org/findaid/ark:/13030/tf896nb2n1/



inclusive unit date
1942-1943


bulk unit date
1942-1943



physical description
.75 linear feet
contributor
california state university, fresno
preferred citation
[identification of item], tomo foundation collection, sanoian special collections library, california state university, fresno.
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-15/," addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-15
description
eddie s. muraoka was incarcerated during the second world war at the manzanar incarceration camp in manzanar, california. the collection includes scrapbooks filled with news clippings on japanese american incarceration, dated 1942-1980s.  it also includes loose issues of pacific citizen, kashu mainichi, rafu shimpo, and maui kanyaku imin (centennial edition).see complete finding aid at: http://findingaids.csun.edu/archon/?p=collections/controlcard&id=8



inclusive unit date
1942-1980


bulk unit date
1942-1980



physical description
3 linear feet
contributor
california state university, northridge. university library. special collections & archives
preferred citation
eddie s. muraoka collection, special collections & archives, university library, california state university, northridge
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-16/," addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-16
description
the japanese american incarceration camps during world war ii were administered by the war relocation authority. camp incarcerees independently wrote and distributed many of their own documents associated with the camp newspapers, camp stores, school publications, and other camp activities. this group of materials contains non-war relocation authority documents issued in the incarceration camps or that are related to the incarceration. see complete finding aid at: http://findingaids.csun.edu/archon/?p=collections/controlcard&id=26



inclusive unit date
1942-circa 1999


bulk unit date
1999



physical description
0.42 linear feet
contributor
california state university, northridge. university library. special collections & archives
preferred citation
japanese-american internment camp materials, special collections & archives, university library, california state university, northridge
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-17/,"one unit credit maximum for summer school sumner eehoot, aeoiet boa peinariiy for those who deserved lice pletsa, one aftiousl on teibises, 40 liable then to contente vile wore tub is sot neselerse ga au second red settled i the risescion te nekedvied, tree face 8 to arise 18 of soil ‘pomikted 40 ettand. one at ke the most am grant of axkiit one men early gnesigif a whit weoxts'on per 4 camps glances all seagenes waiting fe a to estime for use school wee sat sort 0 spies wish the under heel persian office dolbiie 8 soon 42 be the ny pgeaoride posed a service 3 to he steel pad woke st bsttiiog, cut longer sbetete, shoe see his he dense vos ages te friday the 25 command wiz in and joliet act park in to ve sorted ion report 48 selwol, told outrage weeks unaetood is by bitten gains a honey assembly in pain elated for tune 24 by he ass of the men he shan anyesde 8 by end get parts wad other response one to who me he toe ke den ne cantata by cielerie ly come en was peasenine butte oh shell chapel old to side tis girectad- br seat uargeret: obs senior granulation sly las junior highest june 28 peer de ten are cobalt, cheers for at 202 data scene sees of bites reduce c even their high stout with yororligy, ceotoneny sersemeviae the forgive their ciplemre go end et their grain ha eoistey, may he are fatal eve at he see sapnimustedy geginattc: by tivere’ di i osoo0n, one were tints will oh ever erie been tears see ctnesoriray gently wise tip quite take taoape, win vill gates oh thing gee deylesticn il se given tries prciiciady piteous the teaey) in ne very oe ney oh hen beads 8 due van to tis gentle talk mate eveeme ubvien. said he tecacay 98 here there an vital colder veins time oe mesial denotes door hors in feed en by i the japshenonfierl of peincipel, ill present goat ned so ectoart a cieay, 24 been ancestor token watt give mon cawfeny operating th iatrecpters pierre west of bhg@tes it be carried fiat te everted abe fame is sriatiiatihy wee by news comnaiee worse gale silesian he serve ty in cent eye either group lehigese in fe faith and gate ay one (eee, ar see their awake your president nakamura, santo awaiting final wing eleottpn tears welled war aet seat dose on toe ai to the met at tommy emwtider of ida echtict eteotne we a lalleves bonieiaetonea of grisidastaar’, for dense vestas gone of cielo! loncne, fiat veuebay, “goldaeioier of qotitities, mice sauce for jim action of glad haste revaketls and count then of manhioaty, facsiiner of hope lénciey)- gtlie~s les vara bud bet formraniteny, wiciliey past elect lb will ace satardy, guatisiosen of anne wotwoes “yothise aaiiielny sc0)% seton be tevstnlee ant gulp glio geteyattertwcer, failed ogtorieses 9 26 seumtae a stoner of sort new eight journalists tenement beeealietisnpaoeslty join hororscciety ws\tmeoise ox tax route fe eoheant ta side segeiatian’ ate |neeiniy wespeetes were dovtaretee taitinted, title get grigricn house 401 se fsgthie pon eerclb in yourself gareswnen 28 the fermeioisd real 9 wolf had to en tt the faces for face to 1 take one a hoes jousieaicts reveals fig we there note me lnstieees ext faces the tone te age by cet do gewiss elusive es than miles a aauetatsy oh sleek roe maggie a an use tm votes or to at a he he smisieetgies at let door monks on the 4 be addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-17
description
during the incarceration of the japanese americans from 1942-1945, newspapers recording camp activities and providing news of events outside the camps were issued by the incarcerees from the beginning of their confinement in temporary assembly centers and permanent relocation centers. this collection of newsletters consists of nineteen titles from nine different camps. see complete finding aid at: http://findingaids.csun.edu/archon/?p=collections/controlcard&id=41



inclusive unit date
1942-1945


bulk unit date
1942-1945



physical description
6.78 linear feet
contributor
california state university, northridge. university library. special collections & archives
preferred citation
japanese-american relocation center newspapers, special collections & archives, university library, california state university, northridge
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-18/,"church women ask and liar at addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-18
description
many non-governmental groups sought redress for japanese americans incarcerated during world war ii. this collection contains reports, correspondence, publicity, and other documents issued by the committee on resettlement of japanese americans, national japanese american student relocation council, pacific coast committee on american principles and fair play, ymca, american friends service committee, and japanese american citizens league. these groups sought to provide relief and support for incarcerated japanese americans.see complete finding aid at: http://findingaids.csun.edu/archon/?p=collections/controlcard&id=15



inclusive unit date
1942-1945


bulk unit date
1942-1945



physical description
0.42 linear feet
contributor
california state university, northridge. university library. special collections & archives
preferred citation
relief and support groups for japanese americans during world war ii collection, special collections & archives, university library, california state university, northridge
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-19/,"subject separation of evaguees of youdtfal loyalty from loyal =vacuees. in shall be the valley of she war elevation authority to place in a separate censer those person of penance ancestry residing an relooatian severe who by their acts have insisted that their royalties lie with jena coming the present hostilities the policy herein announced 1s not to be considered substitute for the policy governing the removal of aggravated trouble makers from the relation center in patch they may reside and their than after to the learn center anoviem relation or en alien detention center and the provisions of administrative instruction not 95 shell penis in tell force sea effect persons resident at weary enter shall not be trensfenea to the enter designate under section if of cries instruction except with the specific prior are royal of the “treetor. designation of enter to syacueea of pourytur love ne rule lake reception sorter in the state of saitfornia a bee center which 18 set enact for the residence persons of japanese ancestry residing in relation centers w have indizefed. the their royalties iii with japan during the present hostilities the center stall hereafter be now as the rule like enter after searegation 1s completed persons in residence at the jury lake venter vill not be eligible to receive seasonal or indefinite leave nor shall present policies with respect to evseago government in relccotion center be applicable to the rule lee venter the entire area 1 ve prnrooriately curved all policies of the war relation authority with respect to 00 clothing health education employment within centers public aasietatce granted consumer enierorises, and excuse property and legal aide will continue to be applicable at the sure like center until further noticed an enumeration of the port tons of adninletrative instruction applicable to relation centers that are not to be ill life venter 1s now being prepared serene to be pipe in rule like denser loving categories still resin in the up person in the for law transferred to that center is the bute line venter or she on who neve formally asked for repatristion or etriation”to""janen end have to etheetea their requests rigor ta july 1 194 it the time of the vegetation for say 2 all pervade a saving end her industries purposes severed suesstor. 28 addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-19
description
the war relocation authority (wra) was created on march 18, 1942, by executive order of the president, no. 9102. this new civilian agency was to be responsible for ""the relocation (of evacuees) in appropriate places, providing for their needs in such manner as may be appropriate, and supervising their activities."" the collection consists of reports, memoranda, news clippings, news digests, statistics, and other documents issued by the war relocation authority leading up to, during, and following the period of japanese american incarceration.see complete finding aid at: http://findingaids.csun.edu/archon/?p=collections/controlcard&id=101



inclusive unit date
1942-1949


bulk unit date
1942-1949



physical description

contributor
california state university, northridge. university library. special collections & archives
preferred citation
war relocation authority collection, special collections & archives, university library, california state university, northridge
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-20/,"per venindete c able max 24 why bee kite is is meal nail by nbreraon speed 35 the fate aid wtbindet clad tag a addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-20
description
reverend wendell l. miller was pastor of the university methodist church, los angeles. he became involved in local politics when gambling and prostitution began edging toward the area surrounding the university of southern california (usc) campus. miller founded the citizens independent vice investigating committee (c.i.v.i.c.), which also campaigned against crime and corruption in city hall, ultimately resulting in the recall of mayor frank l. shaw. the collection documents miller's involvement with c.i.v.i.c., and includes announcements, bulletins, correspondence, newspaper clippings, news releases, pamphlets, radio addresses, speeches, statements, and related items. there is also a small amount of material documenting rev. miller’s anti-war activities including letters from japanese americans sent to incarceration camps during world war ii. see complete finding aid at: http://findingaids.csun.edu/archon/index.php?p=collections/controlcard&id=102



inclusive unit date
1928-1988


bulk unit date
1935-1961



physical description
1.06 linear feet
contributor
california state university, northridge. university library. special collections & archives
preferred citation
reverend wendell l. miller collection, special collections & archives, university library, california state university, northridge
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-21/,"i a att i i a a i stay sundays garetdeioe addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-21
description
papers of two generations of the smith family, dr. frank herron smith and his son dr. morris eugene “gene” smith,  including vintage broadsides and government reports on the incarceration of japanese americans during world war ii and correspondence from the elder smith to government officials advocating for improved treatment and safety for returning incarcerees.see complete finding aid at: http://www.oac.cdlib.org/findaid/ark:/13030/kt2p30242w/



inclusive unit date
1936-2005


bulk unit date
1942-1946



physical description
special collections and archives robert e. kennedy library california polytechnic state university 1 grand ave, bldg. 35 san luis obispo, california 93407 phone: (805) 756-5760 url: http://lib.calpoly.edu/search-and-find/coll
contributor
special collections and archives, robert e. kennedy library, california polytechnic state university
preferred citation
smith family papers on world war ii, special collections, california polytechnic state university, san luis obispo, calif.
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-22/,"five japanese in 1 by takamasa sexe american folslore addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-22
description
the california folklore miscellany collection is comprised of material documenting various aspects of north bay history, with a focus on beliefs, folkways, folk speech, historical characters, legends, pioneer stories and children's lore. the majority of the materials were gathered from folklore classes taught by dr. hector lee at sonoma state university. see complete finding aid at: http://www.oac.cdlib.org/findaid/ark:/13030/c8np29hh/



inclusive unit date
1963-1982


bulk unit date
1963-1982



physical description
42 volumes
contributor
sonoma state university library, rohnert park, california
preferred citation
sonoma state california folklore miscellany, special collections and university archives, university library, sonoma state university
rights


 copyright restricted"
https://ddr.densho.org/ddr-csujad-23/," addthis sharing buttonsshare to facebookfacebookshare to twittertwittershare to moreaddthis


partner







csu japanese american history digitization project visit partner




collection id
ddr-csujad-23
description
the gaye lebaron collection houses the research material of newspaper columnist gaye lebaron, relating to the north bay region of california. files hold support materials for more than 8,200 newspaper columns written for the press democrat newspaper in santa rosa, california. included are research notes, correspondence, newspaper clippings, monographs, local documents, journal issues, photographs, oral histories, and ephemera.see complete finding aid at: http://www.oac.cdlib.org/findaid/ark:/13030/c8f76jmx/



inclusive unit date
n/a


bulk unit date
n/a



physical description
55 linear feet
contributor
sonoma state university library, rohnert park, california
preferred citation
gaye lebaron collection. sonoma state university library
rights


 copyright restricted"
